Station, StationDesc, DateTime, Sample_Date, Sample_Time, RoundedDepth_m,Salinity_ppt,Temp_C,DO_mgL,pH,Turbidity_ntu,Chl_ugL
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 02:07:00.0, 06/04/2016, 02:07:00,0.5,12.58,25.27,6.9,7.79,4.1, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 03:02:00.0, 06/04/2016, 03:02:00,2,12.58,25.25,6.72,7.77,4.3, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 03:03:00.0, 06/04/2016, 03:03:00,1.5,12.58,25.24,6.68,7.77,3.4, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 03:05:00.0, 06/04/2016, 03:05:00,1,12.58,25.24,6.72,7.77,3.4, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 03:07:00.0, 06/04/2016, 03:07:00,0.5,12.58,25.24,6.81,7.78,3.6, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 04:02:00.0, 06/04/2016, 04:02:00,2,12.56,25.25,6.79,7.79,3.5, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 04:03:00.0, 06/04/2016, 04:03:00,1.5,12.52,25.23,6.76,7.77,3.5, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 04:05:00.0, 06/04/2016, 04:05:00,1,12.51,25.21,6.71,7.76,3.5, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 04:07:00.0, 06/04/2016, 04:07:00,0.5,12.52,25.22,6.74,7.76,3.9, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 05:02:00.0, 06/04/2016, 05:02:00,2,12.55,25.18,6.72,7.77,4.2, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 05:03:00.0, 06/04/2016, 05:03:00,1.5,12.55,25.18,6.67,7.75,4.3, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 05:05:00.0, 06/04/2016, 05:05:00,1,12.56,25.18,6.72,7.77,4.3, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 05:07:00.0, 06/04/2016, 05:07:00,0.5,12.56,25.17,6.77,7.77,3.6, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 06:02:00.0, 06/04/2016, 06:02:00,2,12.52,25.13,6.64,7.77,4.4, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 06:03:00.0, 06/04/2016, 06:03:00,1.5,12.52,25.13,6.67,7.77,4.5, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 06:05:00.0, 06/04/2016, 06:05:00,1,12.52,25.14,6.69,7.76,4.4, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 06:07:00.0, 06/04/2016, 06:07:00,0.5,12.52,25.13,6.73,7.77,3.9, 4.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 07:02:00.0, 06/04/2016, 07:02:00,2,12.46,25.15,6.54,7.74,5.2, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 07:03:00.0, 06/04/2016, 07:03:00,1.5,12.44,25.14,6.57,7.74,4.8, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 07:05:00.0, 06/04/2016, 07:05:00,1,12.43,25.13,6.67,7.75,4, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 07:07:00.0, 06/04/2016, 07:07:00,0.5,12.42,25.13,6.67,7.75,4.9, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 08:02:00.0, 06/04/2016, 08:02:00,2,12.44,25.09,6.45,7.72,4.2, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 08:03:00.0, 06/04/2016, 08:03:00,1.5,12.42,25.09,6.58,7.73,3.9, 4.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 08:05:00.0, 06/04/2016, 08:05:00,1,12.41,25.1,6.64,7.74,4.1, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 08:07:00.0, 06/04/2016, 08:07:00,0.5,12.4,25.11,6.67,7.74,4.7, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 09:02:00.0, 06/04/2016, 09:02:00,2,12.45,25.06,6.27,7.69,3.8, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 09:03:00.0, 06/04/2016, 09:03:00,1.5,12.41,25.11,6.51,7.72,3.9, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 09:05:00.0, 06/04/2016, 09:05:00,1,12.4,25.17,6.62,7.73,5.6, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 09:07:00.0, 06/04/2016, 09:07:00,0.5,12.41,25.26,6.68,7.74,3.9, 4.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 10:02:00.0, 06/04/2016, 10:02:00,2,12.47,25.13,6.39,7.7,4, 4.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 10:03:00.0, 06/04/2016, 10:03:00,1.5,12.43,25.23,6.63,7.75,3.6, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 10:05:00.0, 06/04/2016, 10:05:00,1,12.41,25.44,6.88,7.77,3.7, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 10:07:00.0, 06/04/2016, 10:07:00,0.5,12.41,25.57,6.94,7.78,3.7, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 11:02:00.0, 06/04/2016, 11:02:00,2,12.49,25.35,7.11,7.84,3.7, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 11:03:00.0, 06/04/2016, 11:03:00,1.5,12.45,25.47,7.08,7.81,3.5, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 11:05:00.0, 06/04/2016, 11:05:00,1,12.42,25.65,7.08,7.8,3.5, 3.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 11:07:00.0, 06/04/2016, 11:07:00,0.5,12.42,25.91,7.13,7.81,3.4, 0.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 12:02:00.0, 06/04/2016, 12:02:00,2,12.51,25.56,7.16,7.81,3.7, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 12:03:00.0, 06/04/2016, 12:03:00,1.5,12.5,25.65,7.15,7.81,3.5, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 12:05:00.0, 06/04/2016, 12:05:00,1,12.49,25.7,7.14,7.81,3.4, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 12:07:00.0, 06/04/2016, 12:07:00,0.5,12.47,25.91,7.24,7.82,3.7, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 13:02:00.0, 06/04/2016, 13:02:00,2,12.52,25.79,7.46,7.86,3.7, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 13:03:00.0, 06/04/2016, 13:03:00,1.5,12.52,25.84,7.42,7.85,3.6, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 13:05:00.0, 06/04/2016, 13:05:00,1,12.52,25.85,7.4,7.84,5, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 13:07:00.0, 06/04/2016, 13:07:00,0.5,12.52,25.88,7.37,7.84,3.5, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 14:02:00.0, 06/04/2016, 14:02:00,2,12.56,26.02,7.57,7.83,3.8, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 14:03:00.0, 06/04/2016, 14:03:00,1.5,12.57,26.07,7.56,7.83,4.1, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 14:05:00.0, 06/04/2016, 14:05:00,1,12.57,26.12,7.55,7.83,3.7, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 14:07:00.0, 06/04/2016, 14:07:00,0.5,12.57,26.19,7.55,7.83,3.8, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 15:02:00.0, 06/04/2016, 15:02:00,2,12.56,26.11,7.67,7.85,3.6, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 15:03:00.0, 06/04/2016, 15:03:00,1.5,12.56,26.16,7.7,7.85,3.8, 4.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 15:05:00.0, 06/04/2016, 15:05:00,1,12.57,26.25,7.69,7.85,4, 4.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 15:07:00.0, 06/04/2016, 15:07:00,0.5,12.57,26.31,7.74,7.85,3.6, 5.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 16:02:00.0, 06/04/2016, 16:02:00,2,12.55,26.22,7.8,7.85,3.6, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 16:03:00.0, 06/04/2016, 16:03:00,1.5,12.55,26.29,7.86,7.85,3.3, 6.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 16:05:00.0, 06/04/2016, 16:05:00,1,12.55,26.31,7.88,7.85,3.5, 5.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 16:07:00.0, 06/04/2016, 16:07:00,0.5,12.55,26.31,7.89,7.85,3.5, 5.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 17:02:00.0, 06/04/2016, 17:02:00,2,12.51,26.48,7.96,7.86,3.8, 3.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 17:03:00.0, 06/04/2016, 17:03:00,1.5,12.51,26.52,7.96,7.86,3.5, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 17:05:00.0, 06/04/2016, 17:05:00,1,12.5,26.56,7.95,7.86,5.1, 3.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 17:07:00.0, 06/04/2016, 17:07:00,0.5,12.5,26.57,7.95,7.86,3.8, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 18:02:00.0, 06/04/2016, 18:02:00,2,12.48,26.55,7.68,7.84,4.9, 3.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 18:03:00.0, 06/04/2016, 18:03:00,1.5,12.48,26.54,7.64,7.84,4.9, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 18:05:00.0, 06/04/2016, 18:05:00,1,12.48,26.5,7.68,7.84,5, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 18:07:00.0, 06/04/2016, 18:07:00,0.5,12.47,26.46,7.62,7.84,4.7, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 19:02:00.0, 06/04/2016, 19:02:00,2,12.41,26.25,7.53,7.8,5, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 19:03:00.0, 06/04/2016, 19:03:00,1.5,12.41,26.25,7.55,7.8,5, 4.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 19:05:00.0, 06/04/2016, 19:05:00,1,12.41,26.23,7.54,7.79,4.7, 4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 19:07:00.0, 06/04/2016, 19:07:00,0.5,12.41,26.23,7.51,7.79,5.2, 3.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 20:02:00.0, 06/04/2016, 20:02:00,2,12.38,25.96,7.23,7.78,4.8, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 20:03:00.0, 06/04/2016, 20:03:00,1.5,12.38,25.95,7.28,7.78,5.9, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 20:05:00.0, 06/04/2016, 20:05:00,1,12.38,25.95,7.27,7.78,5, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 20:07:00.0, 06/04/2016, 20:07:00,0.5,12.38,25.94,7.28,7.78,7.6, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 21:02:00.0, 06/04/2016, 21:02:00,2,12.39,25.99,7.11,7.78,4.8, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 21:03:00.0, 06/04/2016, 21:03:00,1.5,12.39,26,7.12,7.77,5.1, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 21:05:00.0, 06/04/2016, 21:05:00,1,12.4,26.01,7.13,7.77,5, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 21:07:00.0, 06/04/2016, 21:07:00,0.5,12.4,26.01,7.15,7.77,4.7, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 22:02:00.0, 06/04/2016, 22:02:00,2,12.51,26.32,7.07,7.76,4.7, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 22:03:00.0, 06/04/2016, 22:03:00,1.5,12.51,26.33,7.16,7.77,4.7, 0.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 22:05:00.0, 06/04/2016, 22:05:00,1,12.52,26.33,7.17,7.77,4.4, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 22:07:00.0, 06/04/2016, 22:07:00,0.5,12.51,26.33,7.17,7.76,5.1, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 23:02:00.0, 06/04/2016, 23:02:00,2,12.48,26.17,7.06,7.74,4.4, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 23:03:00.0, 06/04/2016, 23:03:00,1.5,12.5,26.17,7.03,7.74,4.5, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-04 23:05:00.0, 06/04/2016, 23:05:00,1,12.52,26.15,7.03,7.74,4.3, 1.8
